checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-14T19:18:37Z,batch-065,1,Flint,flint,https://withflint.com,https://www.ycombinator.com/companies/flint,unknown,,https://withflint.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://withflint.com/careers;fetch_failed:HTTPError:https://withflint.com/careers/;fetch_failed:HTTPError:https://withflint.com/jobs;fetch_failed:HTTPError:https://withflint.com/jobs/;fetch_failed:HTTPError:https://withflint.com/about/careers;fetch_failed:HTTPError:https://withflint.com/about/careers/;fetch_failed:HTTPError:https://withflint.com/about/careers/join-the-team;fetch_failed:HTTPError:https://withflint.com/open-positions
2026-06-14T19:18:37Z,batch-065,2,Flowglad,flowglad,https://flowglad.com,https://www.ycombinator.com/companies/flowglad,unknown,,https://www.flowglad.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://flowglad.com/careers;fetch_failed:HTTPError:https://flowglad.com/careers/;fetch_failed:HTTPError:https://flowglad.com/jobs;fetch_failed:HTTPError:https://flowglad.com/jobs/;fetch_failed:HTTPError:https://flowglad.com/about/careers;fetch_failed:HTTPError:https://flowglad.com/about/careers/;fetch_failed:HTTPError:https://flowglad.com/about/careers/join-the-team;fetch_failed:HTTPError:https://flowglad.com/open-positions
2026-06-14T19:18:37Z,batch-065,3,Forage,forage-2,http://www.joinforage.com,https://www.ycombinator.com/companies/forage-2,unknown,,https://www.joinforage.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:http://www.joinforage.com/jobs;fetch_failed:HTTPError:http://www.joinforage.com/jobs/;fetch_failed:HTTPError:http://www.joinforage.com/about/careers;fetch_failed:HTTPError:http://www.joinforage.com/about/careers/;fetch_failed:HTTPError:http://www.joinforage.com/about/careers/join-the-team;fetch_failed:HTTPError:http://www.joinforage.com/open-positions;fetch_failed:HTTPError:http://www.joinforage.com/open-positions/;fetch_failed:HTTPError:http://www.joinforage.com/job-openings
2026-06-14T19:18:37Z,batch-065,4,Foreman,foreman,https://foreman.co,https://www.ycombinator.com/companies/foreman,unknown,,https://foreman.co/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://foreman.co/careers;fetch_failed:HTTPError:https://foreman.co/careers/;fetch_failed:HTTPError:https://foreman.co/jobs;fetch_failed:HTTPError:https://foreman.co/jobs/;fetch_failed:HTTPError:https://foreman.co/about/careers;fetch_failed:HTTPError:https://foreman.co/about/careers/;fetch_failed:HTTPError:https://foreman.co/about/careers/join-the-team;fetch_failed:HTTPError:https://foreman.co/open-positions
2026-06-14T19:18:37Z,batch-065,5,Fort,fort,https://fort.cx,https://www.ycombinator.com/companies/fort,unknown,,https://fort.cx/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://fort.cx/careers;fetch_failed:HTTPError:https://fort.cx/careers/;fetch_failed:HTTPError:https://fort.cx/jobs;fetch_failed:HTTPError:https://fort.cx/jobs/;fetch_failed:HTTPError:https://fort.cx/about/careers;fetch_failed:HTTPError:https://fort.cx/about/careers/;fetch_failed:HTTPError:https://fort.cx/about/careers/join-the-team;fetch_failed:HTTPError:https://fort.cx/open-positions
2026-06-14T19:18:37Z,batch-065,6,Fractional,fractional,https://fractional.app,https://www.ycombinator.com/companies/fractional,unknown,,https://www.fractional.app/,unknown,,,,,no_structured_board_found,0,12,,,
2026-06-14T19:18:37Z,batch-065,7,Freebuff,freebuff,https://freebuff.com,https://www.ycombinator.com/companies/freebuff,unknown,,https://freebuff.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://freebuff.com/careers;fetch_failed:HTTPError:https://freebuff.com/careers/;fetch_failed:HTTPError:https://freebuff.com/jobs;fetch_failed:HTTPError:https://freebuff.com/jobs/;fetch_failed:HTTPError:https://freebuff.com/about/careers;fetch_failed:HTTPError:https://freebuff.com/about/careers/;fetch_failed:HTTPError:https://freebuff.com/about/careers/join-the-team;fetch_failed:HTTPError:https://freebuff.com/open-positions
2026-06-14T19:18:37Z,batch-065,8,Fresco,fresco,https://fresco-ai.com/,https://www.ycombinator.com/companies/fresco,unknown,,https://fresco-ai.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://fresco-ai.com/careers;fetch_failed:HTTPError:https://fresco-ai.com/careers/;fetch_failed:HTTPError:https://fresco-ai.com/jobs;fetch_failed:HTTPError:https://fresco-ai.com/jobs/;fetch_failed:HTTPError:https://fresco-ai.com/about/careers;fetch_failed:HTTPError:https://fresco-ai.com/about/careers/;fetch_failed:HTTPError:https://fresco-ai.com/about/careers/join-the-team;fetch_failed:HTTPError:https://fresco-ai.com/open-positions
2026-06-14T19:18:37Z,batch-065,9,Freya,freya,https://freyavoice.ai/,https://www.ycombinator.com/companies/freya,unknown,,https://freyavoice.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://freyavoice.ai/careers;fetch_failed:HTTPError:https://freyavoice.ai/careers/;fetch_failed:HTTPError:https://freyavoice.ai/jobs;fetch_failed:HTTPError:https://freyavoice.ai/jobs/;fetch_failed:HTTPError:https://freyavoice.ai/about/careers;fetch_failed:HTTPError:https://freyavoice.ai/about/careers/;fetch_failed:HTTPError:https://freyavoice.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://freyavoice.ai/open-positions
2026-06-14T19:18:37Z,batch-065,10,FuseAI,fuseai,https://tryfuse.ai/,https://www.ycombinator.com/companies/fuseai,unknown,,https://tryfuse.ai/,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;fetch_failed:HTTPError:https://tryfuse.ai/careers;fetch_failed:HTTPError:https://tryfuse.ai/careers/;fetch_failed:HTTPError:https://tryfuse.ai/jobs;fetch_failed:HTTPError:https://tryfuse.ai/jobs/;fetch_failed:HTTPError:https://tryfuse.ai/about/careers;fetch_failed:HTTPError:https://tryfuse.ai/about/careers/;fetch_failed:HTTPError:https://tryfuse.ai/about/careers/join-the-team
