checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-14T19:17:51Z,batch-060,1,Constant,constant,https://useconstant.com,https://www.ycombinator.com/companies/constant,unknown,,https://www.useconstant.com/,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://useconstant.com/careers;fetch_failed:HTTPError:https://useconstant.com/careers/;fetch_failed:HTTPError:https://useconstant.com/jobs;fetch_failed:HTTPError:https://useconstant.com/jobs/;fetch_failed:HTTPError:https://useconstant.com/about/careers;fetch_failed:HTTPError:https://useconstant.com/about/careers/
2026-06-14T19:17:51Z,batch-060,2,Contrario,contrario,https://contrario.ai,https://www.ycombinator.com/companies/contrario,unknown,,https://www.contrario.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://contrario.ai/jobs;fetch_failed:HTTPError:https://contrario.ai/jobs/;fetch_failed:HTTPError:https://contrario.ai/about/careers;fetch_failed:HTTPError:https://contrario.ai/about/careers/;fetch_failed:HTTPError:https://contrario.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://contrario.ai/open-positions;fetch_failed:HTTPError:https://contrario.ai/open-positions/;fetch_failed:HTTPError:https://contrario.ai/job-openings
2026-06-14T19:17:51Z,batch-060,3,Convexia,convexia,https://convexia.bio,https://www.ycombinator.com/companies/convexia,unknown,,https://www.convexia.bio/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://convexia.bio/careers;fetch_failed:HTTPError:https://convexia.bio/careers/;fetch_failed:HTTPError:https://convexia.bio/jobs;fetch_failed:HTTPError:https://convexia.bio/jobs/;fetch_failed:HTTPError:https://convexia.bio/about/careers;fetch_failed:HTTPError:https://convexia.bio/about/careers/;fetch_failed:HTTPError:https://convexia.bio/about/careers/join-the-team;fetch_failed:HTTPError:https://convexia.bio/open-positions
2026-06-14T19:17:51Z,batch-060,4,Cotera,cotera,https://cotera.co,https://www.ycombinator.com/companies/cotera,unknown,,https://cotera.co/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://cotera.co/careers;fetch_failed:HTTPError:https://cotera.co/careers/;fetch_failed:HTTPError:https://cotera.co/jobs;fetch_failed:HTTPError:https://cotera.co/jobs/;fetch_failed:HTTPError:https://cotera.co/about/careers;fetch_failed:HTTPError:https://cotera.co/about/careers/;fetch_failed:HTTPError:https://cotera.co/about/careers/join-the-team;fetch_failed:HTTPError:https://cotera.co/open-positions
2026-06-14T19:17:51Z,batch-060,5,Coverage Cat,coverage-cat,https://www.coveragecat.com/,https://www.ycombinator.com/companies/coverage-cat,unknown,,https://www.coveragecat.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.coveragecat.com/jobs;fetch_failed:HTTPError:https://www.coveragecat.com/jobs/;fetch_failed:HTTPError:https://www.coveragecat.com/about/careers;fetch_failed:HTTPError:https://www.coveragecat.com/about/careers/;fetch_failed:HTTPError:https://www.coveragecat.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.coveragecat.com/open-positions;fetch_failed:HTTPError:https://www.coveragecat.com/open-positions/;fetch_failed:HTTPError:https://www.coveragecat.com/job-openings
2026-06-14T19:17:51Z,batch-060,6,Cozmo AI,cozmo-ai,https://www.hellocozmo.ai/,https://www.ycombinator.com/companies/cozmo-ai,unknown,,https://www.hellocozmo.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.hellocozmo.ai/careers;fetch_failed:HTTPError:https://www.hellocozmo.ai/careers/;fetch_failed:HTTPError:https://www.hellocozmo.ai/jobs;fetch_failed:HTTPError:https://www.hellocozmo.ai/jobs/;fetch_failed:HTTPError:https://www.hellocozmo.ai/about/careers;fetch_failed:HTTPError:https://www.hellocozmo.ai/about/careers/;fetch_failed:HTTPError:https://www.hellocozmo.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://www.hellocozmo.ai/open-positions
2026-06-14T19:17:51Z,batch-060,7,Craftwork,craftwork,https://craftwork.com/,https://www.ycombinator.com/companies/craftwork,unknown,,https://craftwork.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://craftwork.com/careers;fetch_failed:HTTPError:https://craftwork.com/careers/;fetch_failed:HTTPError:https://craftwork.com/jobs;fetch_failed:HTTPError:https://craftwork.com/jobs/;fetch_failed:HTTPError:https://craftwork.com/about/careers;fetch_failed:HTTPError:https://craftwork.com/about/careers/;fetch_failed:HTTPError:https://craftwork.com/about/careers/join-the-team;fetch_failed:HTTPError:https://craftwork.com/open-positions
2026-06-14T19:17:51Z,batch-060,8,CreativeMode,creativemode,https://creativemode.net,https://www.ycombinator.com/companies/creativemode,unknown,,https://creativemode.net/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://creativemode.net/careers;fetch_failed:HTTPError:https://creativemode.net/careers/;fetch_failed:HTTPError:https://creativemode.net/jobs;fetch_failed:HTTPError:https://creativemode.net/jobs/;fetch_failed:HTTPError:https://creativemode.net/about/careers;fetch_failed:HTTPError:https://creativemode.net/about/careers/;fetch_failed:HTTPError:https://creativemode.net/about/careers/join-the-team;fetch_failed:HTTPError:https://creativemode.net/open-positions
2026-06-14T19:17:51Z,batch-060,9,Crouton,crouton,https://usecrouton.com,https://www.ycombinator.com/companies/crouton,unknown,,https://usecrouton.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://usecrouton.com/careers;fetch_failed:HTTPError:https://usecrouton.com/careers/;fetch_failed:HTTPError:https://usecrouton.com/jobs;fetch_failed:HTTPError:https://usecrouton.com/jobs/;fetch_failed:HTTPError:https://usecrouton.com/about/careers;fetch_failed:HTTPError:https://usecrouton.com/about/careers/;fetch_failed:HTTPError:https://usecrouton.com/about/careers/join-the-team;fetch_failed:HTTPError:https://usecrouton.com/open-positions
2026-06-14T19:17:51Z,batch-060,10,Cua,cua,https://cua.ai,https://www.ycombinator.com/companies/cua,unknown,,https://cua.ai,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:ConnectionError:https://cua.ai;fetch_failed:ConnectionError:https://cua.ai/careers;fetch_failed:ConnectionError:https://cua.ai/careers/;fetch_failed:ConnectionError:https://cua.ai/jobs;fetch_failed:ConnectionError:https://cua.ai/jobs/;fetch_failed:ConnectionError:https://cua.ai/about/careers;fetch_failed:ConnectionError:https://cua.ai/about/careers/;fetch_failed:ConnectionError:https://cua.ai/about/careers/join-the-team
