checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-14T19:21:38Z,batch-090,1,TrueClaim,trueclaim,https://www.trytrueclaim.com,https://www.ycombinator.com/companies/trueclaim,unknown,,https://www.trytrueclaim.com/,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://www.trytrueclaim.com/careers;fetch_failed:HTTPError:https://www.trytrueclaim.com/careers/;fetch_failed:HTTPError:https://www.trytrueclaim.com/jobs;fetch_failed:HTTPError:https://www.trytrueclaim.com/jobs/;fetch_failed:HTTPError:https://www.trytrueclaim.com/about/careers;fetch_failed:HTTPError:https://www.trytrueclaim.com/about/careers/
2026-06-14T19:21:38Z,batch-090,2,Truewind,truewind,https://www.trytruewind.com,https://www.ycombinator.com/companies/truewind,unknown,,https://www.truewind.ai/,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://www.trytruewind.com/jobs;fetch_failed:HTTPError:https://www.trytruewind.com/jobs/;fetch_failed:HTTPError:https://www.trytruewind.com/about/careers;fetch_failed:HTTPError:https://www.trytruewind.com/about/careers/;fetch_failed:HTTPError:https://www.trytruewind.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.trytruewind.com/open-positions
2026-06-14T19:21:38Z,batch-090,3,Turing Labs Inc.,turing-labs-inc,http://www.turingsaas.com,https://www.ycombinator.com/companies/turing-labs-inc,unknown,,https://www.turingsaas.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:http://www.turingsaas.com/careers;fetch_failed:HTTPError:http://www.turingsaas.com/careers/;fetch_failed:HTTPError:http://www.turingsaas.com/jobs;fetch_failed:HTTPError:http://www.turingsaas.com/jobs/;fetch_failed:HTTPError:http://www.turingsaas.com/about/careers;fetch_failed:HTTPError:http://www.turingsaas.com/about/careers/;fetch_failed:HTTPError:http://www.turingsaas.com/about/careers/join-the-team;fetch_failed:HTTPError:http://www.turingsaas.com/open-positions
2026-06-14T19:21:38Z,batch-090,4,Ubicloud,ubicloud,https://www.ubicloud.com,https://www.ycombinator.com/companies/ubicloud,unknown,,https://www.ubicloud.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.ubicloud.com/careers;fetch_failed:HTTPError:https://www.ubicloud.com/careers/;fetch_failed:HTTPError:https://www.ubicloud.com/jobs;fetch_failed:HTTPError:https://www.ubicloud.com/jobs/;fetch_failed:HTTPError:https://www.ubicloud.com/about/careers;fetch_failed:HTTPError:https://www.ubicloud.com/about/careers/;fetch_failed:HTTPError:https://www.ubicloud.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.ubicloud.com/open-positions
2026-06-14T19:21:38Z,batch-090,5,UNISON,unison,https://www.in-unison.com/,https://www.ycombinator.com/companies/unison,unknown,,https://unison.co/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.in-unison.com/careers;fetch_failed:HTTPError:https://www.in-unison.com/careers/;fetch_failed:HTTPError:https://www.in-unison.com/jobs;fetch_failed:HTTPError:https://www.in-unison.com/jobs/;fetch_failed:HTTPError:https://www.in-unison.com/about/careers;fetch_failed:HTTPError:https://www.in-unison.com/about/careers/;fetch_failed:HTTPError:https://www.in-unison.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.in-unison.com/open-positions
2026-06-14T19:21:38Z,batch-090,6,Unsloth AI,unsloth-ai,https://unsloth.ai/,https://www.ycombinator.com/companies/unsloth-ai,unknown,,https://unsloth.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://unsloth.ai/careers;fetch_failed:HTTPError:https://unsloth.ai/careers/;fetch_failed:HTTPError:https://unsloth.ai/jobs;fetch_failed:HTTPError:https://unsloth.ai/jobs/;fetch_failed:HTTPError:https://unsloth.ai/about/careers;fetch_failed:HTTPError:https://unsloth.ai/about/careers/;fetch_failed:HTTPError:https://unsloth.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://unsloth.ai/open-positions
2026-06-14T19:21:38Z,batch-090,7,UPchieve,upchieve,https://www.upchieve.org,https://www.ycombinator.com/companies/upchieve,unknown,,https://upchieve.org/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.upchieve.org/careers;fetch_failed:HTTPError:https://www.upchieve.org/careers/;fetch_failed:HTTPError:https://www.upchieve.org/jobs;fetch_failed:HTTPError:https://www.upchieve.org/jobs/;fetch_failed:HTTPError:https://www.upchieve.org/about/careers;fetch_failed:HTTPError:https://www.upchieve.org/about/careers/;fetch_failed:HTTPError:https://www.upchieve.org/about/careers/join-the-team;fetch_failed:HTTPError:https://www.upchieve.org/open-positions
2026-06-14T19:21:38Z,batch-090,8,UpCodes,upcodes,https://up.codes/,https://www.ycombinator.com/companies/upcodes,unknown,,https://up.codes/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://up.codes/jobs;fetch_failed:HTTPError:https://up.codes/jobs/;fetch_failed:HTTPError:https://up.codes/about/careers;fetch_failed:HTTPError:https://up.codes/about/careers/;fetch_failed:HTTPError:https://up.codes/about/careers/join-the-team;fetch_failed:HTTPError:https://up.codes/open-positions;fetch_failed:HTTPError:https://up.codes/open-positions/;fetch_failed:HTTPError:https://up.codes/job-openings
2026-06-14T19:21:38Z,batch-090,9,Uplift AI,uplift-ai,https://upliftai.org/,https://www.ycombinator.com/companies/uplift-ai,unknown,,https://upliftai.org/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://upliftai.org/careers;fetch_failed:HTTPError:https://upliftai.org/careers/;fetch_failed:HTTPError:https://upliftai.org/jobs;fetch_failed:HTTPError:https://upliftai.org/jobs/;fetch_failed:HTTPError:https://upliftai.org/about/careers;fetch_failed:HTTPError:https://upliftai.org/about/careers/;fetch_failed:HTTPError:https://upliftai.org/about/careers/join-the-team;fetch_failed:HTTPError:https://upliftai.org/open-positions
2026-06-14T19:21:38Z,batch-090,10,VectorShift,vectorshift,https://www.vectorshift.ai,https://www.ycombinator.com/companies/vectorshift,unknown,,https://www.vectorshift.ai/,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://www.vectorshift.ai/careers;fetch_failed:HTTPError:https://www.vectorshift.ai/careers/;fetch_failed:HTTPError:https://www.vectorshift.ai/jobs;fetch_failed:HTTPError:https://www.vectorshift.ai/jobs/;fetch_failed:HTTPError:https://www.vectorshift.ai/about/careers;fetch_failed:HTTPError:https://www.vectorshift.ai/about/careers/
