checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-14T19:21:16Z,batch-087,1,Splash Inc.,splash-inc,https://splash9.com/,https://www.ycombinator.com/companies/splash-inc,unknown,,https://splash9.com/,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;fetch_failed:HTTPError:https://splash9.com/careers;fetch_failed:HTTPError:https://splash9.com/careers/;fetch_failed:HTTPError:https://splash9.com/jobs;fetch_failed:HTTPError:https://splash9.com/jobs/;fetch_failed:HTTPError:https://splash9.com/about/careers;fetch_failed:HTTPError:https://splash9.com/about/careers/;fetch_failed:HTTPError:https://splash9.com/about/careers/join-the-team
2026-06-14T19:21:16Z,batch-087,2,Sprites,sprites,https://sprites.ai/,https://www.ycombinator.com/companies/sprites,unknown,,https://www.sprites.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://sprites.ai/careers;fetch_failed:HTTPError:https://sprites.ai/careers/;fetch_failed:HTTPError:https://sprites.ai/jobs;fetch_failed:HTTPError:https://sprites.ai/jobs/;fetch_failed:HTTPError:https://sprites.ai/about/careers;fetch_failed:HTTPError:https://sprites.ai/about/careers/;fetch_failed:HTTPError:https://sprites.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://sprites.ai/open-positions
2026-06-14T19:21:16Z,batch-087,3,Stackup,stackup,https://www.stackup.fi,https://www.ycombinator.com/companies/stackup,unknown,,https://www.stackup.fi/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.stackup.fi/careers;fetch_failed:HTTPError:https://www.stackup.fi/careers/;fetch_failed:HTTPError:https://www.stackup.fi/jobs;fetch_failed:HTTPError:https://www.stackup.fi/jobs/;fetch_failed:HTTPError:https://www.stackup.fi/about/careers;fetch_failed:HTTPError:https://www.stackup.fi/about/careers/;fetch_failed:HTTPError:https://www.stackup.fi/about/careers/join-the-team;fetch_failed:HTTPError:https://www.stackup.fi/open-positions
2026-06-14T19:21:16Z,batch-087,4,Star,star,https://buildwithstar.com,https://www.ycombinator.com/companies/star,unknown,,https://buildwithstar.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://buildwithstar.com/careers;fetch_failed:HTTPError:https://buildwithstar.com/careers/;fetch_failed:HTTPError:https://buildwithstar.com/jobs;fetch_failed:HTTPError:https://buildwithstar.com/jobs/;fetch_failed:HTTPError:https://buildwithstar.com/about/careers;fetch_failed:HTTPError:https://buildwithstar.com/about/careers/;fetch_failed:HTTPError:https://buildwithstar.com/about/careers/join-the-team;fetch_failed:HTTPError:https://buildwithstar.com/open-positions
2026-06-14T19:21:16Z,batch-087,5,Stardex,stardex,https://www.stardex.com,https://www.ycombinator.com/companies/stardex,unknown,,https://www.stardex.com/,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://www.stardex.com/careers;fetch_failed:HTTPError:https://www.stardex.com/careers/;fetch_failed:HTTPError:https://www.stardex.com/jobs;fetch_failed:HTTPError:https://www.stardex.com/jobs/;fetch_failed:HTTPError:https://www.stardex.com/about/careers;fetch_failed:HTTPError:https://www.stardex.com/about/careers/
2026-06-14T19:21:16Z,batch-087,6,Stardrift,stardrift,https://stardrift.ai,https://www.ycombinator.com/companies/stardrift,unknown,,https://stardrift.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://stardrift.ai/careers;fetch_failed:HTTPError:https://stardrift.ai/careers/;fetch_failed:HTTPError:https://stardrift.ai/jobs;fetch_failed:HTTPError:https://stardrift.ai/jobs/;fetch_failed:HTTPError:https://stardrift.ai/about/careers;fetch_failed:HTTPError:https://stardrift.ai/about/careers/;fetch_failed:HTTPError:https://stardrift.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://stardrift.ai/open-positions
2026-06-14T19:21:16Z,batch-087,7,Starling,starling,https://starlingmedical.com/,https://www.ycombinator.com/companies/starling,unknown,,https://starlingmedical.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://starlingmedical.com/careers;fetch_failed:HTTPError:https://starlingmedical.com/careers/;fetch_failed:HTTPError:https://starlingmedical.com/jobs;fetch_failed:HTTPError:https://starlingmedical.com/jobs/;fetch_failed:HTTPError:https://starlingmedical.com/about/careers;fetch_failed:HTTPError:https://starlingmedical.com/about/careers/;fetch_failed:HTTPError:https://starlingmedical.com/about/careers/join-the-team;fetch_failed:HTTPError:https://starlingmedical.com/open-positions
2026-06-14T19:21:16Z,batch-087,8,Storyboarder,storyboarder,https://storyboarder.com,https://www.ycombinator.com/companies/storyboarder,unknown,,https://sumugi.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://storyboarder.com/careers;fetch_failed:HTTPError:https://storyboarder.com/careers/;fetch_failed:HTTPError:https://storyboarder.com/jobs;fetch_failed:HTTPError:https://storyboarder.com/jobs/;fetch_failed:HTTPError:https://storyboarder.com/about/careers;fetch_failed:HTTPError:https://storyboarder.com/about/careers/;fetch_failed:HTTPError:https://storyboarder.com/about/careers/join-the-team;fetch_failed:HTTPError:https://storyboarder.com/open-positions
2026-06-14T19:21:16Z,batch-087,9,Strac,strac,https://www.strac.io/,https://www.ycombinator.com/companies/strac,unknown,,https://www.strac.io/,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;fetch_failed:HTTPError:https://www.strac.io/careers;fetch_failed:HTTPError:https://www.strac.io/careers/;fetch_failed:HTTPError:https://www.strac.io/jobs;fetch_failed:HTTPError:https://www.strac.io/jobs/;fetch_failed:HTTPError:https://www.strac.io/about/careers;fetch_failed:HTTPError:https://www.strac.io/about/careers/;fetch_failed:HTTPError:https://www.strac.io/about/careers/join-the-team
2026-06-14T19:21:16Z,batch-087,10,Stream,stream,http://www.stream.claims,https://www.ycombinator.com/companies/stream,unknown,,https://www.stream.claims/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:http://www.stream.claims/careers;fetch_failed:HTTPError:http://www.stream.claims/careers/;fetch_failed:HTTPError:http://www.stream.claims/jobs;fetch_failed:HTTPError:http://www.stream.claims/jobs/;fetch_failed:HTTPError:http://www.stream.claims/about/careers;fetch_failed:HTTPError:http://www.stream.claims/about/careers/;fetch_failed:HTTPError:http://www.stream.claims/about/careers/join-the-team;fetch_failed:HTTPError:http://www.stream.claims/open-positions
