checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-13T02:29:34Z,batch-041,1,Ridecell,ridecell,https://www.ridecell.com,https://www.ycombinator.com/companies/ridecell,custom_page,,https://ridecell.com/careers/,unknown,,,,,no_structured_board_found,0,12,,,
2026-06-13T02:29:34Z,batch-041,2,Rinse,rinse,http://www.rinse.dental,https://www.ycombinator.com/companies/rinse,custom_page,,https://www.ycombinator.com/companies/rinse/jobs,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:http://www.rinse.dental/careers;fetch_failed:HTTPError:http://www.rinse.dental/careers/;fetch_failed:HTTPError:http://www.rinse.dental/jobs;fetch_failed:HTTPError:http://www.rinse.dental/jobs/;fetch_failed:HTTPError:http://www.rinse.dental/about/careers;fetch_failed:HTTPError:http://www.rinse.dental/about/careers/;fetch_failed:HTTPError:http://www.rinse.dental/about/careers/join-the-team;fetch_failed:HTTPError:http://www.rinse.dental/open-positions
2026-06-13T02:29:34Z,batch-041,3,ROE,roe,https://getroe.ai,https://www.ycombinator.com/companies/roe,custom_page,,https://www.roe-ai.com/careers,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://getroe.ai/jobs;fetch_failed:HTTPError:https://getroe.ai/jobs/;fetch_failed:HTTPError:https://getroe.ai/about/careers;fetch_failed:HTTPError:https://getroe.ai/about/careers/;fetch_failed:HTTPError:https://getroe.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://getroe.ai/open-positions;fetch_failed:HTTPError:https://getroe.ai/open-positions/;fetch_failed:HTTPError:https://getroe.ai/job-openings
2026-06-13T02:29:34Z,batch-041,4,Routable,routable,https://routable.com,https://www.ycombinator.com/companies/routable,custom_page,,https://www.routable.com/careers/,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;lever:endpoint_error:http_404;lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://routable.com/jobs;fetch_failed:HTTPError:https://routable.com/jobs/;fetch_failed:HTTPError:https://routable.com/about/careers;fetch_failed:HTTPError:https://routable.com/about/careers/
2026-06-13T02:29:34Z,batch-041,5,Rove,rove,https://rove.com,https://www.ycombinator.com/companies/rove,custom_page,,https://www.ycombinator.com/companies/rove/jobs,unknown,,,,,no_structured_board_found,0,12,,,
2026-06-13T02:29:34Z,batch-041,6,Rovi Health,rovi-health,https://www.rovi.health,https://www.ycombinator.com/companies/rovi-health,custom_page,,https://jobs.gem.com/rovihealth,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.rovi.health/careers;fetch_failed:HTTPError:https://www.rovi.health/careers/;fetch_failed:HTTPError:https://www.rovi.health/jobs;fetch_failed:HTTPError:https://www.rovi.health/jobs/;fetch_failed:HTTPError:https://www.rovi.health/about/careers;fetch_failed:HTTPError:https://www.rovi.health/about/careers/;fetch_failed:HTTPError:https://www.rovi.health/about/careers/join-the-team;fetch_failed:HTTPError:https://www.rovi.health/open-positions
2026-06-13T02:29:34Z,batch-041,7,Rubbrband,rubbrband,https://rubbrband.com,https://www.ycombinator.com/companies/rubbrband,custom_page,,https://www.rubbrband.com/open-positions/,unknown,,,,,no_structured_board_found,0,12,,,
2026-06-13T02:29:34Z,batch-041,8,Runway,runway,https://runway.team,https://www.ycombinator.com/companies/runway,custom_page,,https://www.runway.team/careers,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://runway.team/jobs;fetch_failed:HTTPError:https://runway.team/jobs/;fetch_failed:HTTPError:https://runway.team/about/careers;fetch_failed:HTTPError:https://runway.team/about/careers/;fetch_failed:HTTPError:https://runway.team/about/careers/join-the-team;fetch_failed:HTTPError:https://runway.team/open-positions;fetch_failed:HTTPError:https://runway.team/open-positions/;fetch_failed:HTTPError:https://runway.team/job-openings
2026-06-13T02:29:34Z,batch-041,9,SafeBeat,safebeat,https://safebeat.com,https://www.ycombinator.com/companies/safebeat,custom_page,,https://safebeat.com/careers-2/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://safebeat.com/jobs;fetch_failed:HTTPError:https://safebeat.com/jobs/;fetch_failed:HTTPError:https://safebeat.com/about/careers/join-the-team;fetch_failed:HTTPError:https://safebeat.com/open-positions;fetch_failed:HTTPError:https://safebeat.com/open-positions/;fetch_failed:HTTPError:https://safebeat.com/job-openings
2026-06-13T02:29:34Z,batch-041,10,SafeButler,safebutler,https://www.safebutler.com,https://www.ycombinator.com/companies/safebutler,custom_page,,https://www.safebutler.com/careers,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.safebutler.com/careers/;fetch_failed:HTTPError:https://www.safebutler.com/jobs;fetch_failed:HTTPError:https://www.safebutler.com/jobs/;fetch_failed:HTTPError:https://www.safebutler.com/about/careers;fetch_failed:HTTPError:https://www.safebutler.com/about/careers/;fetch_failed:HTTPError:https://www.safebutler.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.safebutler.com/open-positions;fetch_failed:HTTPError:https://www.safebutler.com/open-positions/
