checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-11T04:23:42Z,batch-027,1,Coast,coast,https://trycoast.com,https://www.ycombinator.com/companies/coast,structured_board,ukg_ultipro,https://www.trycoast.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://trycoast.com/careers;fetch_failed:HTTPError:https://trycoast.com/careers/;fetch_failed:HTTPError:https://trycoast.com/jobs;fetch_failed:HTTPError:https://trycoast.com/jobs/;fetch_failed:HTTPError:https://trycoast.com/about/careers;fetch_failed:HTTPError:https://trycoast.com/about/careers/;fetch_failed:HTTPError:https://trycoast.com/about/careers/join-the-team;fetch_failed:HTTPError:https://trycoast.com/open-positions
2026-06-11T04:23:42Z,batch-027,2,CoinTracker,cointracker,https://cointracker.com,https://www.ycombinator.com/companies/cointracker,structured_board,ukg_ultipro,https://www.cointracker.io/,unknown,,,,,no_structured_board_found,0,12,,,ashby:board_reachable_zero_jobs:;ashby:board_reachable_zero_jobs:;ashby:board_reachable_zero_jobs:;lever:endpoint_error:http_404;ashby:board_reachable_zero_jobs:;lever:endpoint_error:http_404
2026-06-11T04:23:42Z,batch-027,3,Community Phone Company,community-phone-company,https://www.communityphone.org/,https://www.ycombinator.com/companies/community-phone-company,structured_board,rippling,https://www.communityphone.org/about/careers,structured_board,rippling,,https://www.communityphone.org/about/careers,,detected_structured_board,0,12,https://www.communityphone.org/about/careers,ats.rippling.com,fetch_failed:HTTPError:https://www.communityphone.org/jobs;fetch_failed:HTTPError:https://www.communityphone.org/jobs/;fetch_failed:HTTPError:https://www.communityphone.org/about/careers/join-the-team;fetch_failed:HTTPError:https://www.communityphone.org/open-positions;fetch_failed:HTTPError:https://www.communityphone.org/open-positions/;fetch_failed:HTTPError:https://www.communityphone.org/job-openings;fetch_failed:HTTPError:https://www.communityphone.org/job-openings/
2026-06-11T04:23:42Z,batch-027,4,Complete,complete,https://complete.so,https://www.ycombinator.com/companies/complete,structured_board,workday,https://www.complete.so/,api_native,ashby,complete,https://jobs.ashbyhq.com/complete,https://api.ashbyhq.com/posting-api/job-board/complete?includeCompensation=true,live_jobs,7,3,https://www.complete.so/careers,ashby_pattern,
2026-06-11T04:23:42Z,batch-027,5,Craniometrix,craniometrix,https://craniometrix.com,https://www.ycombinator.com/companies/craniometrix,structured_board,ukg_ultipro,https://www.craniometrix.com/about/careers,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://craniometrix.com/jobs;fetch_failed:HTTPError:https://craniometrix.com/jobs/;lever:endpoint_error:http_404;lever:endpoint_error:http_404;lever:endpoint_error:http_404
2026-06-11T04:23:42Z,batch-027,6,Culdesac,culdesac,http://culdesac.com,https://www.ycombinator.com/companies/culdesac,structured_board,ukg_ultipro,https://culdesac.com/,api_native,lever,culdesac,https://jobs.lever.co/culdesac,https://api.lever.co/v0/postings/culdesac?mode=json,live_jobs,1,3,https://culdesac.com/careers,lever_pattern,
2026-06-11T04:23:42Z,batch-027,7,Deel,deel,https://www.deel.com/,https://www.ycombinator.com/companies/deel,structured_board,workday,https://www.deel.com/case-studies/,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://www.deel.com/jobs;fetch_failed:HTTPError:https://www.deel.com/jobs/;fetch_failed:HTTPError:https://www.deel.com/about/careers;fetch_failed:HTTPError:https://www.deel.com/about/careers/;fetch_failed:HTTPError:https://www.deel.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.deel.com/open-positions
2026-06-11T04:23:42Z,batch-027,8,Deepgram,deepgram,https://www.deepgram.com,https://www.ycombinator.com/companies/deepgram,structured_board,ukg_ultipro,https://deepgram.com/,api_native,ashby,Deepgram,https://jobs.ashbyhq.com/Deepgram,https://api.ashbyhq.com/posting-api/job-board/Deepgram?includeCompensation=true,live_jobs,60,3,https://deepgram.com/careers,ashby_pattern,
2026-06-11T04:23:42Z,batch-027,9,Deepnote,deepnote,https://www.deepnote.com/,https://www.ycombinator.com/companies/deepnote,structured_board,ukg_ultipro,https://deepnote.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.deepnote.com/careers;fetch_failed:HTTPError:https://www.deepnote.com/careers/;fetch_failed:HTTPError:https://www.deepnote.com/jobs;fetch_failed:HTTPError:https://www.deepnote.com/jobs/;fetch_failed:HTTPError:https://www.deepnote.com/about/careers;fetch_failed:HTTPError:https://www.deepnote.com/about/careers/;fetch_failed:HTTPError:https://www.deepnote.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.deepnote.com/open-positions
2026-06-11T04:23:42Z,batch-027,10,Dench.com,dench-com,https://dench.com,https://www.ycombinator.com/companies/dench-com,structured_board,workday,https://www.dench.com/integrations,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;fetch_failed:HTTPError:https://dench.com/about/careers;fetch_failed:HTTPError:https://dench.com/about/careers/;fetch_failed:HTTPError:https://dench.com/about/careers/join-the-team
