checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-14T19:18:24Z,batch-062,1,dili,dili,https://www.dili.com,https://www.ycombinator.com/companies/dili,unknown,,https://www.dili.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.dili.com/careers;fetch_failed:HTTPError:https://www.dili.com/careers/;fetch_failed:HTTPError:https://www.dili.com/jobs;fetch_failed:HTTPError:https://www.dili.com/jobs/;fetch_failed:HTTPError:https://www.dili.com/about/careers;fetch_failed:HTTPError:https://www.dili.com/about/careers/;fetch_failed:HTTPError:https://www.dili.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.dili.com/open-positions
2026-06-14T19:18:24Z,batch-062,2,DiligenceSquared,diligencesquared-inc,https://diligencesquared.com/,https://www.ycombinator.com/companies/diligencesquared-inc,unknown,,https://www.diligencesquared.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://diligencesquared.com/careers;fetch_failed:HTTPError:https://diligencesquared.com/careers/;fetch_failed:HTTPError:https://diligencesquared.com/jobs;fetch_failed:HTTPError:https://diligencesquared.com/jobs/;fetch_failed:HTTPError:https://diligencesquared.com/about/careers;fetch_failed:HTTPError:https://diligencesquared.com/about/careers/;fetch_failed:HTTPError:https://diligencesquared.com/about/careers/join-the-team;fetch_failed:HTTPError:https://diligencesquared.com/open-positions
2026-06-14T19:18:24Z,batch-062,3,Dill,dill,https://usedill.com/,https://www.ycombinator.com/companies/dill,unknown,,https://usedill.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://usedill.com/careers;fetch_failed:HTTPError:https://usedill.com/careers/;fetch_failed:HTTPError:https://usedill.com/jobs;fetch_failed:HTTPError:https://usedill.com/jobs/;fetch_failed:HTTPError:https://usedill.com/about/careers;fetch_failed:HTTPError:https://usedill.com/about/careers/;fetch_failed:HTTPError:https://usedill.com/about/careers/join-the-team;fetch_failed:HTTPError:https://usedill.com/open-positions
2026-06-14T19:18:24Z,batch-062,4,Dime,dime-2,https://www.dimehealth.ai/,https://www.ycombinator.com/companies/dime-2,unknown,,https://www.dimehealth.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.dimehealth.ai/careers;fetch_failed:HTTPError:https://www.dimehealth.ai/careers/;fetch_failed:HTTPError:https://www.dimehealth.ai/jobs;fetch_failed:HTTPError:https://www.dimehealth.ai/jobs/;fetch_failed:HTTPError:https://www.dimehealth.ai/about/careers;fetch_failed:HTTPError:https://www.dimehealth.ai/about/careers/;fetch_failed:HTTPError:https://www.dimehealth.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://www.dimehealth.ai/open-positions
2026-06-14T19:18:24Z,batch-062,5,Dimely,dimely,https://dimely.com/,https://www.ycombinator.com/companies/dimely,unknown,,https://www.dimely.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://dimely.com/careers;fetch_failed:HTTPError:https://dimely.com/careers/;fetch_failed:HTTPError:https://dimely.com/jobs;fetch_failed:HTTPError:https://dimely.com/jobs/;fetch_failed:HTTPError:https://dimely.com/about/careers;fetch_failed:HTTPError:https://dimely.com/about/careers/;fetch_failed:HTTPError:https://dimely.com/about/careers/join-the-team;fetch_failed:HTTPError:https://dimely.com/open-positions
2026-06-14T19:18:24Z,batch-062,6,Dioxus Labs,dioxus-labs,https://dioxuslabs.com,https://www.ycombinator.com/companies/dioxus-labs,unknown,,https://dioxuslabs.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://dioxuslabs.com/careers;fetch_failed:HTTPError:https://dioxuslabs.com/careers/;fetch_failed:HTTPError:https://dioxuslabs.com/jobs;fetch_failed:HTTPError:https://dioxuslabs.com/jobs/;fetch_failed:HTTPError:https://dioxuslabs.com/about/careers;fetch_failed:HTTPError:https://dioxuslabs.com/about/careers/;fetch_failed:HTTPError:https://dioxuslabs.com/about/careers/join-the-team;fetch_failed:HTTPError:https://dioxuslabs.com/open-positions
2026-06-14T19:18:24Z,batch-062,7,Domu Technology Inc.,domu-technology-inc,https://www.domu.ai/,https://www.ycombinator.com/companies/domu-technology-inc,unknown,,https://domu.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.domu.ai/jobs;fetch_failed:HTTPError:https://www.domu.ai/jobs/;fetch_failed:HTTPError:https://www.domu.ai/about/careers;fetch_failed:HTTPError:https://www.domu.ai/about/careers/;fetch_failed:HTTPError:https://www.domu.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://www.domu.ai/open-positions;fetch_failed:HTTPError:https://www.domu.ai/open-positions/;fetch_failed:HTTPError:https://www.domu.ai/job-openings
2026-06-14T19:18:24Z,batch-062,8,DryMerge,drymerge,https://www.drymerge.com,https://www.ycombinator.com/companies/drymerge,unknown,,https://drymerge.com/,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://www.drymerge.com/careers;fetch_failed:HTTPError:https://www.drymerge.com/careers/;fetch_failed:HTTPError:https://www.drymerge.com/jobs;fetch_failed:HTTPError:https://www.drymerge.com/jobs/;fetch_failed:HTTPError:https://www.drymerge.com/about/careers;fetch_failed:HTTPError:https://www.drymerge.com/about/careers/
2026-06-14T19:18:24Z,batch-062,9,Duckie,duckie,https://duckie.ai/,https://www.ycombinator.com/companies/duckie,unknown,,https://duckie.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://duckie.ai/careers;fetch_failed:HTTPError:https://duckie.ai/careers/;fetch_failed:HTTPError:https://duckie.ai/jobs;fetch_failed:HTTPError:https://duckie.ai/jobs/;fetch_failed:HTTPError:https://duckie.ai/about/careers;fetch_failed:HTTPError:https://duckie.ai/about/careers/;fetch_failed:HTTPError:https://duckie.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://duckie.ai/open-positions
2026-06-14T19:18:24Z,batch-062,10,Dumps,dumps,https://dumps.app,https://www.ycombinator.com/companies/dumps,unknown,,https://dumps.app,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://dumps.app;fetch_failed:HTTPError:https://dumps.app/careers;fetch_failed:HTTPError:https://dumps.app/careers/;fetch_failed:HTTPError:https://dumps.app/jobs;fetch_failed:HTTPError:https://dumps.app/jobs/;fetch_failed:HTTPError:https://dumps.app/about/careers;fetch_failed:HTTPError:https://dumps.app/about/careers/;fetch_failed:HTTPError:https://dumps.app/about/careers/join-the-team
