checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-14T18:51:30Z,batch-048,1,Trellis AI,trellis-ai,https://runtrellis.com/,https://www.ycombinator.com/companies/trellis-ai,custom_page,,https://www.ycombinator.com/companies/trellis-ai/jobs,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;fetch_failed:HTTPError:https://runtrellis.com/careers;fetch_failed:HTTPError:https://runtrellis.com/careers/;fetch_failed:HTTPError:https://runtrellis.com/jobs;fetch_failed:HTTPError:https://runtrellis.com/jobs/;fetch_failed:HTTPError:https://runtrellis.com/about/careers;fetch_failed:HTTPError:https://runtrellis.com/about/careers/;fetch_failed:HTTPError:https://runtrellis.com/about/careers/join-the-team
2026-06-14T18:51:30Z,batch-048,2,Triomics,triomics,https://triomics.com/,https://www.ycombinator.com/companies/triomics,custom_page,,https://triomics.com/careers,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://triomics.com/jobs;fetch_failed:HTTPError:https://triomics.com/jobs/;fetch_failed:HTTPError:https://triomics.com/about/careers;fetch_failed:HTTPError:https://triomics.com/about/careers/;fetch_failed:HTTPError:https://triomics.com/about/careers/join-the-team;fetch_failed:HTTPError:https://triomics.com/open-positions;fetch_failed:HTTPError:https://triomics.com/open-positions/;fetch_failed:HTTPError:https://triomics.com/job-openings
2026-06-14T18:51:30Z,batch-048,3,True3D Labs,true3d-labs,https://true3d.com/,https://www.ycombinator.com/companies/true3d-labs,custom_page,,https://www.true3d.com/open-positions/,unknown,,,,,no_structured_board_found,0,12,,,
2026-06-14T18:51:30Z,batch-048,4,Type,type,https://type.ai,https://www.ycombinator.com/companies/type,custom_page,,https://www.ycombinator.com/companies/type/jobs,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://type.ai/careers;fetch_failed:HTTPError:https://type.ai/careers/;fetch_failed:HTTPError:https://type.ai/jobs;fetch_failed:HTTPError:https://type.ai/jobs/;fetch_failed:HTTPError:https://type.ai/about/careers;fetch_failed:HTTPError:https://type.ai/about/careers/;fetch_failed:HTTPError:https://type.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://type.ai/open-positions
2026-06-14T18:51:30Z,batch-048,5,Ultra,ultra,https://ultra.tech,https://www.ycombinator.com/companies/ultra,custom_page,,https://jobs.gem.com/ultra,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://ultra.tech/careers;fetch_failed:HTTPError:https://ultra.tech/careers/;fetch_failed:HTTPError:https://ultra.tech/jobs;fetch_failed:HTTPError:https://ultra.tech/jobs/;fetch_failed:HTTPError:https://ultra.tech/about/careers;fetch_failed:HTTPError:https://ultra.tech/about/careers/;fetch_failed:HTTPError:https://ultra.tech/about/careers/join-the-team;fetch_failed:HTTPError:https://ultra.tech/open-positions
2026-06-14T18:51:30Z,batch-048,6,Unbound,unbound,https://getunbound.ai/,https://www.ycombinator.com/companies/unbound,custom_page,,https://www.ycombinator.com/companies/unbound/jobs,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;fetch_failed:HTTPError:https://getunbound.ai/jobs;fetch_failed:HTTPError:https://getunbound.ai/jobs/;fetch_failed:HTTPError:https://getunbound.ai/about/careers;fetch_failed:HTTPError:https://getunbound.ai/about/careers/;fetch_failed:HTTPError:https://getunbound.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://getunbound.ai/open-positions;fetch_failed:HTTPError:https://getunbound.ai/open-positions/
2026-06-14T18:51:30Z,batch-048,7,Unsiloed AI,unsiloed-ai,https://www.unsiloed.ai/,https://www.ycombinator.com/companies/unsiloed-ai,custom_page,,https://www.unsiloed.ai/careers,unknown,,,,,no_structured_board_found,0,12,,,
2026-06-14T18:51:30Z,batch-048,8,Unusual,unusual,https://unusual.ai,https://www.ycombinator.com/companies/unusual,custom_page,,https://www.ycombinator.com/companies/unusual/jobs,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://unusual.ai/careers;fetch_failed:HTTPError:https://unusual.ai/careers/;fetch_failed:HTTPError:https://unusual.ai/jobs;fetch_failed:HTTPError:https://unusual.ai/jobs/;fetch_failed:HTTPError:https://unusual.ai/about/careers;fetch_failed:HTTPError:https://unusual.ai/about/careers/;fetch_failed:HTTPError:https://unusual.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://unusual.ai/open-positions
2026-06-14T18:51:30Z,batch-048,9,Variant,variant,https://variant.com,https://www.ycombinator.com/companies/variant,custom_page,,https://variant.com/authentication?next=%2Fopen-positions%2F,unknown,,,,,no_structured_board_found,0,12,,,
2026-06-14T18:51:30Z,batch-048,10,Varos,varos,http://varos.com,https://www.ycombinator.com/companies/varos,custom_page,,https://varos.com/open-positions/,unknown,,,,,no_structured_board_found,0,12,,,
