checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-06T21:55:48Z,batch-016,1,Interfere,interfere,https://interfere.com,https://www.ycombinator.com/companies/interfere,custom_page,,https://interfere.com/careers/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://interfere.com/jobs;fetch_failed:HTTPError:https://interfere.com/jobs/;fetch_failed:HTTPError:https://interfere.com/about/careers;fetch_failed:HTTPError:https://interfere.com/about/careers/;fetch_failed:HTTPError:https://interfere.com/about/careers/join-the-team;fetch_failed:HTTPError:https://interfere.com/open-positions;fetch_failed:HTTPError:https://interfere.com/open-positions/;fetch_failed:HTTPError:https://interfere.com/job-openings
2026-06-06T21:55:48Z,batch-016,2,Intryc,intryc,https://intryc.com,https://www.ycombinator.com/companies/intryc,custom_page,notion,https://www.intryc.com/90-percent-promise,structured_board,notion,,https://www.intryc.com/90-percent-promise,,detected_structured_board,0,12,https://www.intryc.com/90-percent-promise,notion.site,lever:endpoint_error:http_404;fetch_failed:HTTPError:https://intryc.com/careers;fetch_failed:HTTPError:https://intryc.com/careers/;fetch_failed:HTTPError:https://intryc.com/jobs;fetch_failed:HTTPError:https://intryc.com/jobs/;fetch_failed:HTTPError:https://intryc.com/about/careers;fetch_failed:HTTPError:https://intryc.com/about/careers/;fetch_failed:HTTPError:https://intryc.com/about/careers/join-the-team
2026-06-06T21:55:48Z,batch-016,3,IOMETE,iomete,https://www.iomete.com/,https://www.ycombinator.com/companies/iomete,custom_page,,https://app.dover.com/jobs/iomete,structured_board,dover,,https://app.dover.com/jobs/iomete,,detected_structured_board,0,12,https://app.dover.com/jobs/iomete,app.dover.com,lever:endpoint_error:http_404;fetch_failed:HTTPError:https://www.iomete.com/careers;fetch_failed:HTTPError:https://www.iomete.com/careers/;fetch_failed:HTTPError:https://www.iomete.com/jobs;fetch_failed:HTTPError:https://www.iomete.com/jobs/;fetch_failed:HTTPError:https://www.iomete.com/about/careers;fetch_failed:HTTPError:https://www.iomete.com/about/careers/;fetch_failed:HTTPError:https://www.iomete.com/about/careers/join-the-team
2026-06-06T21:55:48Z,batch-016,4,IronLedger.ai,ironledger-ai,https://ironledger.ai,https://www.ycombinator.com/companies/ironledger-ai,custom_page,,https://www.ycombinator.com/companies/ironledger-ai/jobs/e381x9h-founding-software-engineer,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://ironledger.ai/careers;fetch_failed:HTTPError:https://ironledger.ai/careers/;fetch_failed:HTTPError:https://ironledger.ai/jobs;fetch_failed:HTTPError:https://ironledger.ai/jobs/;fetch_failed:HTTPError:https://ironledger.ai/about/careers;fetch_failed:HTTPError:https://ironledger.ai/about/careers/;fetch_failed:HTTPError:https://ironledger.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://ironledger.ai/open-positions
2026-06-06T21:55:48Z,batch-016,5,item,item,https://item.app,https://www.ycombinator.com/companies/item,custom_page,notion,https://www.item.app/careers,structured_board,notion,,https://www.item.app/careers,,detected_structured_board,0,12,https://www.item.app/careers,notion.site,fetch_failed:HTTPError:https://item.app/careers;fetch_failed:HTTPError:https://item.app/careers/;fetch_failed:HTTPError:https://item.app/jobs;fetch_failed:HTTPError:https://item.app/jobs/;fetch_failed:HTTPError:https://item.app/about/careers;fetch_failed:HTTPError:https://item.app/about/careers/;fetch_failed:HTTPError:https://item.app/about/careers/join-the-team;fetch_failed:HTTPError:https://item.app/open-positions
2026-06-06T21:55:48Z,batch-016,6,Jerry,jerry-inc,https://getjerry.com,https://www.ycombinator.com/companies/jerry-inc,custom_page,,https://jerry.ai/careers/,api_native,ashby,Jerry.ai,https://jobs.ashbyhq.com/Jerry.ai,https://api.ashbyhq.com/posting-api/job-board/Jerry.ai?includeCompensation=true,live_jobs,64,12,https://jerry.ai/job-openings/,ashby_pattern,
2026-06-06T21:55:48Z,batch-016,7,Joy,joy,http://withjoy.com,https://www.ycombinator.com/companies/joy,custom_page,,https://withjoy.com/careers/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:http://withjoy.com/jobs;fetch_failed:HTTPError:http://withjoy.com/jobs/;fetch_failed:HTTPError:http://withjoy.com/about/careers;fetch_failed:HTTPError:http://withjoy.com/about/careers/;fetch_failed:HTTPError:http://withjoy.com/about/careers/join-the-team;fetch_failed:HTTPError:http://withjoy.com/open-positions;fetch_failed:HTTPError:http://withjoy.com/open-positions/;fetch_failed:HTTPError:http://withjoy.com/job-openings
2026-06-06T21:55:48Z,batch-016,8,JustPaid,justpaid,https://www.justpaid.ai,https://www.ycombinator.com/companies/justpaid,custom_page,,https://www.justpaid.ai/careers,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.justpaid.ai/jobs;fetch_failed:HTTPError:https://www.justpaid.ai/jobs/;fetch_failed:HTTPError:https://www.justpaid.ai/about/careers;fetch_failed:HTTPError:https://www.justpaid.ai/about/careers/;fetch_failed:HTTPError:https://www.justpaid.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://www.justpaid.ai/open-positions;fetch_failed:HTTPError:https://www.justpaid.ai/open-positions/;fetch_failed:HTTPError:https://www.justpaid.ai/job-openings
2026-06-06T21:55:48Z,batch-016,9,Kabilah,kabilah,https://www.kabilah.com,https://www.ycombinator.com/companies/kabilah,custom_page,,https://www.ycombinator.com/companies/kabilah/jobs,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.kabilah.com/careers;fetch_failed:HTTPError:https://www.kabilah.com/careers/;fetch_failed:HTTPError:https://www.kabilah.com/jobs;fetch_failed:HTTPError:https://www.kabilah.com/jobs/;fetch_failed:HTTPError:https://www.kabilah.com/about/careers;fetch_failed:HTTPError:https://www.kabilah.com/about/careers/;fetch_failed:HTTPError:https://www.kabilah.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.kabilah.com/open-positions
2026-06-06T21:55:48Z,batch-016,10,Keeper,keeper-2,https://keepertax.com,https://www.ycombinator.com/companies/keeper-2,custom_page,notion,https://www.keepertax.com/,structured_board,notion,,https://www.keepertax.com/,,detected_structured_board,0,12,https://www.keepertax.com/,notion.site,fetch_failed:HTTPError:https://keepertax.com/careers;fetch_failed:HTTPError:https://keepertax.com/careers/;lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://keepertax.com/about/careers;fetch_failed:HTTPError:https://keepertax.com/about/careers/;fetch_failed:HTTPError:https://keepertax.com/about/careers/join-the-team;fetch_failed:HTTPError:https://keepertax.com/open-positions
