checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-13T02:29:24Z,batch-040,1,Reditus Space,reditus-space,https://www.reditus.space/,https://www.ycombinator.com/companies/reditus-space,custom_page,,https://www.reditus.space/careers,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.reditus.space/jobs;fetch_failed:HTTPError:https://www.reditus.space/jobs/;fetch_failed:HTTPError:https://www.reditus.space/about/careers;fetch_failed:HTTPError:https://www.reditus.space/about/careers/;fetch_failed:HTTPError:https://www.reditus.space/about/careers/join-the-team;fetch_failed:HTTPError:https://www.reditus.space/open-positions;fetch_failed:HTTPError:https://www.reditus.space/open-positions/;fetch_failed:HTTPError:https://www.reditus.space/job-openings
2026-06-13T02:29:24Z,batch-040,2,Refactor,refactor,https://refactor.co,https://www.ycombinator.com/companies/refactor,custom_page,,https://www.ycombinator.com/companies/refactor/jobs,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://refactor.co/careers;fetch_failed:HTTPError:https://refactor.co/careers/;fetch_failed:HTTPError:https://refactor.co/jobs;fetch_failed:HTTPError:https://refactor.co/jobs/;fetch_failed:HTTPError:https://refactor.co/about/careers;fetch_failed:HTTPError:https://refactor.co/about/careers/;fetch_failed:HTTPError:https://refactor.co/about/careers/join-the-team;fetch_failed:HTTPError:https://refactor.co/open-positions
2026-06-13T02:29:24Z,batch-040,3,Reflex,reflex,https://reflex.dev,https://www.ycombinator.com/companies/reflex,custom_page,,https://www.ycombinator.com/companies/reflex/jobs,unknown,,,,,no_structured_board_found,0,12,,,
2026-06-13T02:29:24Z,batch-040,4,Reform,reform,https://www.reformhq.com,https://www.ycombinator.com/companies/reform,custom_page,notion,https://www.reformhq.com/,structured_board,notion,,https://www.reformhq.com/,,detected_structured_board,0,12,https://www.reformhq.com/,notion.site,lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://www.reformhq.com/careers;fetch_failed:HTTPError:https://www.reformhq.com/careers/;fetch_failed:HTTPError:https://www.reformhq.com/jobs;fetch_failed:HTTPError:https://www.reformhq.com/jobs/;fetch_failed:HTTPError:https://www.reformhq.com/about/careers;fetch_failed:HTTPError:https://www.reformhq.com/about/careers/
2026-06-13T02:29:24Z,batch-040,5,Reframe (Glucobit),reframe,https://www.joinreframeapp.com/,https://www.ycombinator.com/companies/reframe,custom_page,,https://www.joinreframeapp.com/careers,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.joinreframeapp.com/jobs;fetch_failed:HTTPError:https://www.joinreframeapp.com/jobs/;fetch_failed:HTTPError:https://www.joinreframeapp.com/about/careers;fetch_failed:HTTPError:https://www.joinreframeapp.com/about/careers/;fetch_failed:HTTPError:https://www.joinreframeapp.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.joinreframeapp.com/open-positions;fetch_failed:HTTPError:https://www.joinreframeapp.com/open-positions/;fetch_failed:HTTPError:https://www.joinreframeapp.com/job-openings
2026-06-13T02:29:24Z,batch-040,6,Replicas,replicas,https://tryreplicas.com,https://www.ycombinator.com/companies/replicas,custom_page,,https://www.ycombinator.com/companies/replicas/jobs,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://tryreplicas.com/careers;fetch_failed:HTTPError:https://tryreplicas.com/careers/;fetch_failed:HTTPError:https://tryreplicas.com/jobs;fetch_failed:HTTPError:https://tryreplicas.com/jobs/;fetch_failed:HTTPError:https://tryreplicas.com/about/careers;fetch_failed:HTTPError:https://tryreplicas.com/about/careers/;fetch_failed:HTTPError:https://tryreplicas.com/about/careers/join-the-team;fetch_failed:HTTPError:https://tryreplicas.com/open-positions
2026-06-13T02:29:24Z,batch-040,7,Repool,repool,http://repool.com,https://www.ycombinator.com/companies/repool,custom_page,,https://repool.com/careers/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:http://repool.com/jobs;fetch_failed:HTTPError:http://repool.com/jobs/;fetch_failed:HTTPError:http://repool.com/about/careers;fetch_failed:HTTPError:http://repool.com/about/careers/;fetch_failed:HTTPError:http://repool.com/about/careers/join-the-team;fetch_failed:HTTPError:http://repool.com/open-positions;fetch_failed:HTTPError:http://repool.com/open-positions/;fetch_failed:HTTPError:http://repool.com/job-openings
2026-06-13T02:29:24Z,batch-040,8,Reprompt,reprompt,https://repromptai.com,https://www.ycombinator.com/companies/reprompt,custom_page,,https://www.ycombinator.com/companies/reprompt/jobs,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://repromptai.com/careers;fetch_failed:HTTPError:https://repromptai.com/careers/;fetch_failed:HTTPError:https://repromptai.com/jobs;fetch_failed:HTTPError:https://repromptai.com/jobs/;fetch_failed:HTTPError:https://repromptai.com/about/careers;fetch_failed:HTTPError:https://repromptai.com/about/careers/;fetch_failed:HTTPError:https://repromptai.com/about/careers/join-the-team;fetch_failed:HTTPError:https://repromptai.com/open-positions
2026-06-13T02:29:24Z,batch-040,9,Respan,respan,https://respan.ai,https://www.ycombinator.com/companies/respan,custom_page,,https://www.respan.ai/careers,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://respan.ai/about/careers;fetch_failed:HTTPError:https://respan.ai/about/careers/;fetch_failed:HTTPError:https://respan.ai/about/careers/join-the-team
2026-06-13T02:29:24Z,batch-040,10,Retool,retool,https://retool.com,https://www.ycombinator.com/companies/retool,custom_page,,https://retool.com/careers,unknown,,,,,no_structured_board_found,0,12,,,lever:endpoint_error:http_404;lever:endpoint_error:http_404;lever:endpoint_error:http_404;lever:endpoint_error:http_404;lever:endpoint_error:http_404;fetch_failed:HTTPError:https://retool.com/about/careers;fetch_failed:HTTPError:https://retool.com/about/careers/;fetch_failed:HTTPError:https://retool.com/about/careers/join-the-team
