checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-14T19:17:30Z,batch-055,1,Asimov,asimov,https://tryasimov.ai/,https://www.ycombinator.com/companies/asimov,unknown,,https://tryasimov.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://tryasimov.ai/careers;fetch_failed:HTTPError:https://tryasimov.ai/careers/;fetch_failed:HTTPError:https://tryasimov.ai/jobs;fetch_failed:HTTPError:https://tryasimov.ai/jobs/;fetch_failed:HTTPError:https://tryasimov.ai/about/careers;fetch_failed:HTTPError:https://tryasimov.ai/about/careers/;fetch_failed:HTTPError:https://tryasimov.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://tryasimov.ai/open-positions
2026-06-14T19:17:30Z,batch-055,2,Assembly HOA,assembly-hoa,https://assemblyhoa.com,https://www.ycombinator.com/companies/assembly-hoa,unknown,,https://assemblyhoa.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://assemblyhoa.com/careers;fetch_failed:HTTPError:https://assemblyhoa.com/careers/;fetch_failed:HTTPError:https://assemblyhoa.com/jobs;fetch_failed:HTTPError:https://assemblyhoa.com/jobs/;fetch_failed:HTTPError:https://assemblyhoa.com/about/careers;fetch_failed:HTTPError:https://assemblyhoa.com/about/careers/;fetch_failed:HTTPError:https://assemblyhoa.com/about/careers/join-the-team;fetch_failed:HTTPError:https://assemblyhoa.com/open-positions
2026-06-14T19:17:30Z,batch-055,3,AtlasGrid,atlasgrid,https://atlasgrid.ai,https://www.ycombinator.com/companies/atlasgrid,unknown,,https://www.atlasgrid.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://atlasgrid.ai/careers;fetch_failed:HTTPError:https://atlasgrid.ai/careers/;fetch_failed:HTTPError:https://atlasgrid.ai/jobs;fetch_failed:HTTPError:https://atlasgrid.ai/jobs/;fetch_failed:HTTPError:https://atlasgrid.ai/about/careers;fetch_failed:HTTPError:https://atlasgrid.ai/about/careers/;fetch_failed:HTTPError:https://atlasgrid.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://atlasgrid.ai/open-positions
2026-06-14T19:17:30Z,batch-055,4,Atlog,atlog,https://atlog.ai,https://www.ycombinator.com/companies/atlog,unknown,,https://www.atlog.ai/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://atlog.ai/careers;fetch_failed:HTTPError:https://atlog.ai/careers/;fetch_failed:HTTPError:https://atlog.ai/jobs;fetch_failed:HTTPError:https://atlog.ai/jobs/;fetch_failed:HTTPError:https://atlog.ai/about/careers;fetch_failed:HTTPError:https://atlog.ai/about/careers/;fetch_failed:HTTPError:https://atlog.ai/about/careers/join-the-team;fetch_failed:HTTPError:https://atlog.ai/open-positions
2026-06-14T19:17:30Z,batch-055,5,Attack Capital,attack-capital,https://attack.capital/,https://www.ycombinator.com/companies/attack-capital,unknown,,https://attack.capital/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://attack.capital/careers;fetch_failed:HTTPError:https://attack.capital/careers/;fetch_failed:HTTPError:https://attack.capital/jobs;fetch_failed:HTTPError:https://attack.capital/jobs/;fetch_failed:HTTPError:https://attack.capital/about/careers;fetch_failed:HTTPError:https://attack.capital/about/careers/;fetch_failed:HTTPError:https://attack.capital/about/careers/join-the-team;fetch_failed:HTTPError:https://attack.capital/open-positions
2026-06-14T19:17:30Z,batch-055,6,Attain,attain,https://joinattain.com/,https://www.ycombinator.com/companies/attain,unknown,,https://joinattain.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://joinattain.com/careers;fetch_failed:HTTPError:https://joinattain.com/careers/;fetch_failed:HTTPError:https://joinattain.com/jobs;fetch_failed:HTTPError:https://joinattain.com/jobs/;fetch_failed:HTTPError:https://joinattain.com/about/careers;fetch_failed:HTTPError:https://joinattain.com/about/careers/;fetch_failed:HTTPError:https://joinattain.com/about/careers/join-the-team;fetch_failed:HTTPError:https://joinattain.com/open-positions
2026-06-14T19:17:30Z,batch-055,7,Attune,attune,https://attunehq.com,https://www.ycombinator.com/companies/attune,unknown,,https://www.attunehq.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://attunehq.com/careers;fetch_failed:HTTPError:https://attunehq.com/careers/;fetch_failed:HTTPError:https://attunehq.com/jobs;fetch_failed:HTTPError:https://attunehq.com/jobs/;fetch_failed:HTTPError:https://attunehq.com/about/careers;fetch_failed:HTTPError:https://attunehq.com/about/careers/;fetch_failed:HTTPError:https://attunehq.com/about/careers/join-the-team;fetch_failed:HTTPError:https://attunehq.com/open-positions
2026-06-14T19:17:30Z,batch-055,8,Auricle,auricle,https://auricle.com,https://www.ycombinator.com/companies/auricle,unknown,,https://auricle.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://auricle.com/careers;fetch_failed:HTTPError:https://auricle.com/careers/;fetch_failed:HTTPError:https://auricle.com/jobs;fetch_failed:HTTPError:https://auricle.com/jobs/;fetch_failed:HTTPError:https://auricle.com/about/careers;fetch_failed:HTTPError:https://auricle.com/about/careers/;fetch_failed:HTTPError:https://auricle.com/about/careers/join-the-team;fetch_failed:HTTPError:https://auricle.com/open-positions
2026-06-14T19:17:30Z,batch-055,9,Aurorin CAD,aurorin-cad,https://aurorincad.com,https://www.ycombinator.com/companies/aurorin-cad,unknown,,https://www.aurorincad.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://aurorincad.com/jobs;fetch_failed:HTTPError:https://aurorincad.com/jobs/;fetch_failed:HTTPError:https://aurorincad.com/about/careers;fetch_failed:HTTPError:https://aurorincad.com/about/careers/;fetch_failed:HTTPError:https://aurorincad.com/about/careers/join-the-team;fetch_failed:HTTPError:https://aurorincad.com/open-positions;fetch_failed:HTTPError:https://aurorincad.com/open-positions/;fetch_failed:HTTPError:https://aurorincad.com/job-openings
2026-06-14T19:17:30Z,batch-055,10,Autonomous Technologies Group,autonomous-technologies-group,https://becomeautonomous.com/,https://www.ycombinator.com/companies/autonomous-technologies-group,unknown,,https://becomeautonomous.com/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://becomeautonomous.com/careers;fetch_failed:HTTPError:https://becomeautonomous.com/careers/;fetch_failed:HTTPError:https://becomeautonomous.com/jobs;fetch_failed:HTTPError:https://becomeautonomous.com/jobs/;fetch_failed:HTTPError:https://becomeautonomous.com/about/careers;fetch_failed:HTTPError:https://becomeautonomous.com/about/careers/;fetch_failed:HTTPError:https://becomeautonomous.com/about/careers/join-the-team;fetch_failed:HTTPError:https://becomeautonomous.com/open-positions
