checked_at_utc,batch_id,queue_position,company_name,company_slug,website,yc_directory_url,previous_trackability,previous_board_type,previous_selected_url,recheck_trackability,recheck_board_type,recheck_board_token,recheck_board_url,recheck_api_url,recheck_confirmation_status,recheck_job_count,visited_pages,resolved_from_url,evidence,notes
2026-06-13T01:54:53Z,batch-037,1,OneChronos,onechronos,https://www.onechronos.com/,https://www.ycombinator.com/companies/onechronos,custom_page,,https://www.onechronos.com/careers/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.onechronos.com/jobs;fetch_failed:HTTPError:https://www.onechronos.com/jobs/;fetch_failed:HTTPError:https://www.onechronos.com/about/careers;fetch_failed:HTTPError:https://www.onechronos.com/about/careers/;fetch_failed:HTTPError:https://www.onechronos.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.onechronos.com/open-positions;fetch_failed:HTTPError:https://www.onechronos.com/open-positions/;fetch_failed:HTTPError:https://www.onechronos.com/job-openings
2026-06-13T01:54:53Z,batch-037,2,Orchid,orchid,https://orchid.health,https://www.ycombinator.com/companies/orchid,custom_page,,https://orchid.health/open-positions/,unknown,,,,,no_structured_board_found,0,12,,,
2026-06-13T01:54:53Z,batch-037,3,Overstand Labs,overstand-labs,https://overstandlabs.com,https://www.ycombinator.com/companies/overstand-labs,custom_page,,https://overstandlabs.com/jobs,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://overstandlabs.com/careers;fetch_failed:HTTPError:https://overstandlabs.com/careers/;fetch_failed:HTTPError:https://overstandlabs.com/about/careers;fetch_failed:HTTPError:https://overstandlabs.com/about/careers/;fetch_failed:HTTPError:https://overstandlabs.com/about/careers/join-the-team;fetch_failed:HTTPError:https://overstandlabs.com/open-positions;fetch_failed:HTTPError:https://overstandlabs.com/open-positions/;fetch_failed:HTTPError:https://overstandlabs.com/job-openings
2026-06-13T01:54:53Z,batch-037,4,OWNY,owny,https://www.owny.com,https://www.ycombinator.com/companies/owny,custom_page,,https://www.ycombinator.com/companies/owny/jobs,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.owny.com/careers;fetch_failed:HTTPError:https://www.owny.com/careers/;fetch_failed:HTTPError:https://www.owny.com/jobs;fetch_failed:HTTPError:https://www.owny.com/jobs/;fetch_failed:HTTPError:https://www.owny.com/about/careers;fetch_failed:HTTPError:https://www.owny.com/about/careers/;fetch_failed:HTTPError:https://www.owny.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.owny.com/open-positions
2026-06-13T01:54:53Z,batch-037,5,Paces,paces,https://paces.com,https://www.ycombinator.com/companies/paces,custom_page,,https://jobs.gem.com/paces,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://paces.com/jobs;fetch_failed:HTTPError:https://paces.com/jobs/;fetch_failed:HTTPError:https://paces.com/about/careers;fetch_failed:HTTPError:https://paces.com/about/careers/;fetch_failed:HTTPError:https://paces.com/about/careers/join-the-team;fetch_failed:HTTPError:https://paces.com/open-positions;fetch_failed:HTTPError:https://paces.com/open-positions/;fetch_failed:HTTPError:https://paces.com/job-openings
2026-06-13T01:54:53Z,batch-037,6,Pangolin,pangolin,https://pangolin.net,https://www.ycombinator.com/companies/pangolin,custom_page,,https://docs.pangolin.net/careers/join-us,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://pangolin.net/jobs;fetch_failed:HTTPError:https://pangolin.net/jobs/;fetch_failed:HTTPError:https://pangolin.net/about/careers;fetch_failed:HTTPError:https://pangolin.net/about/careers/;fetch_failed:HTTPError:https://pangolin.net/about/careers/join-the-team;fetch_failed:HTTPError:https://pangolin.net/open-positions;fetch_failed:HTTPError:https://pangolin.net/open-positions/;fetch_failed:HTTPError:https://pangolin.net/job-openings
2026-06-13T01:54:53Z,batch-037,7,Parallel Bio,parallel-bio,http://parallel.bio,https://www.ycombinator.com/companies/parallel-bio,custom_page,,https://www.parallel.bio/careers,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:http://parallel.bio/jobs;fetch_failed:HTTPError:http://parallel.bio/jobs/;fetch_failed:HTTPError:http://parallel.bio/about/careers;fetch_failed:HTTPError:http://parallel.bio/about/careers/;fetch_failed:HTTPError:http://parallel.bio/about/careers/join-the-team;fetch_failed:HTTPError:http://parallel.bio/open-positions;fetch_failed:HTTPError:http://parallel.bio/open-positions/;fetch_failed:HTTPError:http://parallel.bio/job-openings
2026-06-13T01:54:53Z,batch-037,8,PAX Markets,pax-markets,https://pax.markets/,https://www.ycombinator.com/companies/pax-markets,custom_page,,https://www.ycombinator.com/companies/pax-markets/jobs/gyUxpoz-founding-software-engineer,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://pax.markets/careers;fetch_failed:HTTPError:https://pax.markets/careers/;fetch_failed:HTTPError:https://pax.markets/jobs;fetch_failed:HTTPError:https://pax.markets/jobs/;fetch_failed:HTTPError:https://pax.markets/about/careers;fetch_failed:HTTPError:https://pax.markets/about/careers/;fetch_failed:HTTPError:https://pax.markets/about/careers/join-the-team;fetch_failed:HTTPError:https://pax.markets/open-positions
2026-06-13T01:54:53Z,batch-037,9,Pelago,pelago,https://www.pelagohealth.com,https://www.ycombinator.com/companies/pelago,custom_page,,https://www.pelagohealth.com/company/careers/,unknown,,,,,no_structured_board_found,0,12,,,fetch_failed:HTTPError:https://www.pelagohealth.com/jobs;fetch_failed:HTTPError:https://www.pelagohealth.com/jobs/;fetch_failed:HTTPError:https://www.pelagohealth.com/about/careers/join-the-team;fetch_failed:HTTPError:https://www.pelagohealth.com/open-positions;fetch_failed:HTTPError:https://www.pelagohealth.com/open-positions/;fetch_failed:HTTPError:https://www.pelagohealth.com/job-openings
2026-06-13T01:54:53Z,batch-037,10,Peppr AI,peppr-ai,https://www.usepeppr.ai/,https://www.ycombinator.com/companies/peppr-ai,custom_page,,https://usepeppr.ai/open-positions/,unknown,,,,,no_structured_board_found,0,12,,,
